moisture,moisture^2,temp
0.6227897838899804,0.3896988706212158,0.17142857142857143
0.5088408644400786,0.26086773362132687,0.2285714285714286
0.7239685658153242,0.525688675957521,0.34285714285714286
0.7799607072691552,0.6096768881382675,0.6285714285714286
0.6738703339882122,0.4558148263039174,0.5142857142857142
0.5442043222003929,0.2980924260006051,0.37142857142857144
0.5638506876227898,0.31984512689713807,0.05714285714285722
0.6571709233791748,0.4336303266351865,0.7142857142857142
0.6267190569744597,0.39460088772465984,0.9999999999999999
0.706286836935167,0.5004586066782324,0.028571428571428636
0.6552062868369352,0.4310567676558784,0.37142857142857144
0.7406679764243616,0.5500867427245258,0.6857142857142857
0.4941060903732809,0.246089875419831,0.9999999999999999
0.5717092337917485,0.32876067050402696,0.657142857142857
0.6866404715127702,0.4731528395317042,0.9999999999999999
0.6994106090373281,0.4908144624823355,0.42857142857142855
0.7072691552062869,0.5018440009650846,0.028571428571428636
0.8094302554027505,0.6563800901511583,0.8857142857142857
0.6178781925343811,0.38361443337660894,0.37142857142857144
0.7652259332023577,0.5869715491522958,0.2285714285714286
0.6198428290766208,0.3860424637231586,0.7428571428571428
0.5117878192534381,0.2638750062232639,0.657142857142857
0.6208251473477406,0.38725935117208,0.4
0.7946954813359529,0.6328130684712218,0.1428571428571429
0.7190569744597249,0.5186180907409322,0.9714285714285713
0.8143418467583498,0.6643315065660221,0.08571428571428574
0.7897838899803536,0.6250531370994612,0.5428571428571428
0.6974459724950884,0.4880762263659586,0.11428571428571432
0.787819253438114,0.6219625685037742,0.5142857142857142
0.6650294695481336,0.4440011565696604,0.6
0.6453831041257367,0.41830386378519974,0.7142857142857142
0.5324165029469548,0.28540845674544363,0.6285714285714286
0.7416502946954814,0.5515391567764643,0.0
0.7848722986247545,0.6173410769884764,0.3142857142857143
0.6542239685658153,0.4297728604418709,0.34285714285714286
0.7779960707269156,0.6066246165512013,0.3142857142857143
0.6493123772102161,0.42338204712829886,0.6285714285714286
0.6709233791748527,0.4518597027386191,0.028571428571428636
0.5589390962671905,0.3143351447818411,0.08571428571428574
0.7937131630648331,0.6312572524960076,0.7999999999999999
0.6817288801571709,0.4664460758970117,0.9999999999999999
0.6591355599214146,0.4362115450162188,0.8285714285714285
0.6836935166994106,0.4691230367995956,0.7999999999999999
0.731827111984283,0.5371011845264767,0.7999999999999999
0.5235756385068762,0.2760764331698051,0.9714285714285713
0.7308447937131631,0.5356679189788486,0.4857142857142857
0.8055009823182712,0.6500534243270258,0.7714285714285714
0.8202357563850688,0.6739363963280829,0.5428571428571428
0.7229862475442044,0.5242707292133412,0.6
0.5196463654223968,0.2719786532473949,0.9142857142857141
0.7573673870333988,0.5750382012660992,0.857142857142857
0.6473477406679764,0.4208391257558872,0.4
0.6237721021611002,0.3909215026214303,0.11428571428571432
0.5972495088408645,0.35858255111693227,0.6
0.5658153241650294,0.3220625236962741,0.11428571428571432
0.6168958742632613,0.3824032904789807,0.11428571428571432
0.5216110019646365,0.2740237135077379,0.2
0.7996070726915521,0.6406208711037581,0.1428571428571429
0.4901768172888016,0.24222187754914468,0.9714285714285713
0.7701375245579568,0.5944921242201772,0.05714285714285722
0.5,0.2519493177387914,0.4857142857142857
0.7121807465618861,0.5087996951558114,0.8857142857142857
0.6434184675834971,0.4157762612162364,0.5428571428571428
0.6139489194499018,0.3787813508886821,0.8857142857142857
0.6257367387033399,0.3933725111731523,0.7142857142857142
0.6601178781925344,0.4375050264823815,0.5714285714285714
0.7220039292730844,0.5228546973195924,0.11428571428571432
0.7554027504911591,0.5720740127988603,0.2857142857142857
0.7740667976424361,0.600543051582241,0.1428571428571429
0.4960707269155206,0.2480353634577603,0.2571428571428572
0.6660117878192534,0.4453061271384092,0.857142857142857
0.6218074656188605,0.3884781534714324,0.5428571428571428
0.7514734774066798,0.566168614069555,0.08571428571428574
0.5962671905697446,0.3574116200783557,0.05714285714285722
0.5599214145383105,0.3154333115040384,0.6285714285714286
0.6080550098231827,0.3715891726697228,0.6285714285714286
0.5255402750491159,0.27813681223359643,0.45714285714285713
0.5805500982318271,0.3389371431197509,0.5714285714285714
0.6669941060903732,0.4466130125575891,0.8285714285714285
0.7426326129666012,0.5529934856788337,0.2285714285714286
0.6807465618860511,0.4651104677213663,0.42857142857142855
0.7485265225933202,0.561759670952102,0.8285714285714285
0.75049115913556,0.5646970515133063,0.2
0.7170923379174853,0.515803260607314,0.17142857142857143
0.5648330058939096,0.3209528678714906,0.9999999999999999
0.7200392927308448,0.520028378083388,0.6857142857142857
0.6827111984282908,0.46778359892308813,0.34285714285714286
0.7396856581532416,0.5486362435230184,0.9428571428571427
0.6090373280943026,0.37278308191347176,0.1428571428571429
0.5314341846758349,0.28436390583531523,0.5428571428571428
0.8310412573673871,0.6917243994071623,0.17142857142857143
0.7053045186640472,0.49907512724181113,0.45714285714285713
0.7770137524557957,0.6051013530333146,0.1428571428571429
0.7986247544204322,0.6390554808763887,0.2285714285714286
0.8113948919449903,0.6595549121658107,0.9714285714285713
0.8241650294695482,0.6803779531780774,0.8857142857142857
0.5392927308447937,0.29277392892841136,0.7142857142857142
0.8182711198428291,0.6707271070056718,0.5714285714285714
0.5736738703339882,0.3310087049100595,0.2285714285714286
0.7161100196463654,0.5143987178161514,0.45714285714285713
0.08349705304518662,0.0075684463286572745,0.9142857142857141
0.07072691552062871,0.0055147692413746174,0.7142857142857142
0.42239685658153237,0.1803214650903618,0.2571428571428572
0.47445972495088407,0.2270562621353646,0.17142857142857143
0.4803536345776031,0.23268592240260114,0.2285714285714286
0.40962671905697445,0.16967968381989684,0.8285714285714285
0.368369351669941,0.1375101965785453,0.37142857142857144
0.16994106090373273,0.02997985577346557,0.05714285714285722
0.4695481335952849,0.22241753696618757,0.4857142857142857
0.1611001964636542,0.027007050479287087,0.0
0.20039292730844788,0.04140672572065396,0.8285714285714285
0.15520628683693516,0.025111348552564583,0.5428571428571428
0.2966601178781925,0.08963414867664687,0.42857142857142855
0.3831041257367387,0.14861154195245813,0.4857142857142857
0.17681728880157166,0.03239926929307552,0.5428571428571428
0.4174852652259332,0.17619017528540842,0.2
0.07563850687622786,0.006266348035554925,0.2857142857142857
0.15127701375245572,0.02388584427670354,0.2
0.4233791748526522,0.18115346760264556,0.0
0.3899803536345776,0.15393961327680694,0.2
0.262278978388998,0.07029894644929285,0.657142857142857
0.15422396856581533,0.02480210020795276,0.2285714285714286
0.11787819253438103,0.014706051310332202,0.857142857142857
0.0216110019646365,0.0006319006422408346,0.37142857142857144
0.16797642436149307,0.029305828421741953,0.1428571428571429
0.28388998035363455,0.08217867852342059,0.42857142857142855
0.34381139489194495,0.11996537950420694,0.2857142857142857
0.23673870333988212,0.05745412975792458,0.9428571428571427
0.44990176817288796,0.20434134889723765,0.6285714285714286
0.4538310412573674,0.2078953112972346,0.8857142857142857
0.06974459724950877,0.005370198033831597,0.7714285714285714
0.2013752455795677,0.041805972035524275,0.9428571428571427
0.29469548133595286,0.0884660899137168,0.9428571428571427
0.24754420432220037,0.06273050012063558,0.857142857142857
0.13457760314341843,0.019019251906233603,0.9428571428571427
0.29273084479371314,0.08730569055251097,0.37142857142857144
0.08153241650294685,0.007231432652795466,0.05714285714285722
0.06679764243614927,0.004947973513788839,0.08571428571428574
0.0,0.0,0.9142857142857141
0.17092337917485262,0.03031974172497387,0.8285714285714285
0.03143418467583492,0.001225504275860989,0.17142857142857143
0.03438113948919452,0.001440924949352218,0.7999999999999999
0.1011787819253438,0.01094624248899917,0.6
0.016699410609037235,0.0004069057165944634,0.7714285714285714
0.05402750491159125,0.003317478371764382,0.2857142857142857
0.19842829076620822,0.04061397764220637,0.7714285714285714
0.1365422396856581,0.01956306942864694,0.9428571428571427
0.047151277013752324,0.002573558979308166,0.9714285714285713
0.14243614931237714,0.021240478406231722,0.4
0.06876227897838894,0.005227541676719627,0.2857142857142857
0.8418467583497053,0.7097440993883968,0.657142857142857
0.9174852652259333,0.8423695125173774,0.11428571428571432
0.9597249508840864,0.9213733690261454,0.7428571428571428
0.9970530451866406,0.9941376854053929,0.7714285714285714
0.8565815324165029,0.734689813378677,0.857142857142857
0.9980353634577603,0.9960898754198311,0.4857142857142857
0.9125736738703341,0.8334127996262213,0.9142857142857141
0.869351669941061,0.7566579349487011,0.8285714285714285
0.8457760314341847,0.7163541630763222,0.2
0.899803536345776,0.8103493836096463,0.0
0.9056974459724951,0.8209538252967061,0.2285714285714286
0.9027504911591355,0.8156429876262365,0.0
0.8339882121807466,0.6966158848332358,0.5428571428571428
0.9017681728880158,0.8138765381036087,0.37142857142857144
0.9764243614931238,0.9535840255517642,0.5142857142857142
0.9449901768172888,0.8934117656069884,0.17142857142857143
0.9292730844793713,0.8640609382001172,0.08571428571428574
0.9793713163064833,0.9593257045692161,0.7428571428571428
0.9096267190569745,0.8280617500967,0.2285714285714286
0.9774066797642437,0.9554960037071505,0.5714285714285714
0.8536345776031434,0.7296662032728624,0.9714285714285713
0.9479371316306484,0.8989696189830613,0.8285714285714285
0.8614931237721022,0.7431007938969887,0.45714285714285713
0.8762278978388998,0.7686209630165788,0.9142857142857141
0.837917485265226,0.703164673307368,0.2857142857142857
0.9882121807465619,0.9766541435448477,0.0
0.9263261296660118,0.8586122312986133,0.8857142857142857
0.8398821218074657,0.7064505566470203,0.2857142857142857
0.9833005893909628,0.9670080844985198,0.9428571428571427
0.9165029469548134,0.840574340238284,0.5142857142857142
0.8732809430255404,0.7634824618849022,0.8285714285714285
0.8526522593320236,0.7279954962717863,0.0
0.8585461689587426,0.7380484610347087,0.5428571428571428
0.8634577603143418,0.7464785900573306,0.857142857142857
0.8683693516699411,0.7549565903407285,0.9714285714285713
0.9872298624754421,0.9747211020347202,0.3142857142857143
0.8968565815324165,0.8050730132469353,0.657142857142857
0.9528487229862476,0.9082710049518032,0.5142857142857142
0.8388998035363457,0.7048066575519787,0.2571428571428572
0.8978388998035364,0.8068298885174079,0.2571428571428572
0.9990176817288803,0.9980439802846999,0.34285714285714286
0.9646365422396856,0.9307896460207493,0.7428571428571428
0.9469548133595285,0.897115086340606,0.2
0.9931237721021612,0.9863480738519514,0.7142857142857142
0.8939096267190569,0.7998138765381037,0.7142857142857142
0.9204322200392927,0.8477665184572434,0.08571428571428574
0.882121807465619,0.7789496662415699,0.9999999999999999
0.8742632612966601,0.7651933807450301,0.9142857142857141
1.0,1.0,0.9999999999999999
0.9577603143418467,0.9176202621813211,0.0
